Name,Time,Cumulative PnL
TestInstance,2022-Mar-04 16:22:44.273480,-5766.798383
TestInstance,2022-Mar-04 16:23:45.235235,-5602.843383
TestInstance,2022-Mar-04 16:24:47.978612,-5155.693383
TestInstance,2022-Mar-04 16:25:52.393254,-5513.413383
TestInstance,2022-Mar-04 16:26:57.191098,-5215.313383
TestInstance,2022-Mar-04 16:28:00.634255,-5215.313383
TestInstance,2022-Mar-04 16:29:03.911130,-4708.543383
TestInstance,2022-Mar-04 16:30:07.291620,-5274.933383
TestInstance,2022-Mar-04 16:31:11.826649,-5274.933383
TestInstance,2022-Mar-04 16:32:19.716389,-5692.273383
TestInstance,2022-Mar-04 16:33:36.838000,-5811.513383
TestInstance,2022-Mar-04 16:34:44.916945,-5423.983383
TestInstance,2022-Mar-04 16:35:48.128305,-5304.743383
TestInstance,2022-Mar-04 16:36:53.967801,-7003.913383
TestInstance,2022-Mar-04 16:37:57.859745,-7003.913383
TestInstance,2022-Mar-04 16:39:02.095831,-4917.213383
TestInstance,2022-Mar-04 16:40:04.080771,-4052.723383
TestInstance,2022-Mar-04 16:41:11.122363,-4231.583383
TestInstance,2022-Mar-04 16:42:17.984601,-4231.583383
TestInstance,2022-Mar-04 16:43:24.822659,-3814.243383
TestInstance,2022-Mar-04 16:44:29.671083,-3873.863383
TestInstance,2022-Mar-04 16:45:36.129563,-3993.103383
TestInstance,2022-Mar-04 16:46:48.035928,-4171.963383
TestInstance,2022-Mar-04 16:47:55.607267,-4022.913383
TestInstance,2022-Mar-04 16:48:59.695516,-3456.523383
TestInstance,2022-Mar-04 16:50:16.156315,-3858.958383
TestInstance,2022-Mar-04 16:51:23.762756,-4022.913383
TestInstance,2022-Mar-04 16:52:27.943671,-4052.723383
TestInstance,2022-Mar-04 16:53:34.384669,-4052.723383
TestInstance,2022-Mar-04 16:54:43.348989,-4052.723383
TestInstance,2022-Mar-04 16:55:46.951963,-3918.578383
TestInstance,2022-Mar-04 16:56:53.903691,-3918.578383
TestInstance,2022-Mar-04 16:58:00.415570,-3918.578383
TestInstance,2022-Mar-04 16:59:06.930920,-3918.578383
TestInstance,2022-Mar-04 17:00:15.440446,-4529.683383
TestInstance,2022-Mar-04 17:01:23.362408,-5006.643383
TestInstance,2022-Mar-04 17:02:30.015939,-5006.643383
TestInstance,2022-Mar-04 17:03:46.301608,-4350.823383
TestInstance,2022-Mar-04 17:04:51.968660,-3948.388383
TestInstance,2022-Mar-04 17:05:55.598743,-3948.388383
TestInstance,2022-Mar-04 17:07:06.495194,-3903.673383
TestInstance,2022-Mar-04 17:08:11.417312,-3903.673383
TestInstance,2022-Mar-04 17:09:18.699045,-3903.673383
TestInstance,2022-Mar-04 17:10:22.783745,-2532.413383
TestInstance,2022-Mar-04 17:11:25.629775,-2532.413383
TestInstance,2022-Mar-04 17:12:29.987973,448.586617
TestInstance,2022-Mar-04 17:13:30.956467,1.436617
TestInstance,2022-Mar-04 17:14:35.391152,-296.663383
TestInstance,2022-Mar-04 17:15:40.705277,538.016617
TestInstance,2022-Mar-04 17:16:45.742259,1193.836617
TestInstance,2022-Mar-04 17:17:50.273965,1760.226617
TestInstance,2022-Mar-04 17:18:56.376516,1760.226617
TestInstance,2022-Mar-04 17:20:04.700390,1253.456617
TestInstance,2022-Mar-04 17:21:12.206437,-490.428383
TestInstance,2022-Mar-04 17:22:14.436137,-952.483383
TestInstance,2022-Mar-04 17:23:19.867905,-937.578383
TestInstance,2022-Mar-04 17:24:33.448183,-356.283383
TestInstance,2022-Mar-04 17:25:39.264299,-1369.823383
TestInstance,2022-Mar-04 17:26:48.352742,567.826617
TestInstance,2022-Mar-04 17:28:01.336230,776.496617
TestInstance,2022-Mar-04 17:29:16.382493,836.116617
TestInstance,2022-Mar-04 17:30:21.218565,895.736617
TestInstance,2022-Mar-04 17:31:31.167278,508.206617
TestInstance,2022-Mar-04 17:32:38.709752,1178.931617
TestInstance,2022-Mar-04 17:33:43.203542,239.916617
TestInstance,2022-Mar-04 17:34:53.152265,478.396617
TestInstance,2022-Mar-04 17:35:57.686274,478.396617
TestInstance,2022-Mar-04 17:37:00.840364,865.926617
TestInstance,2022-Mar-04 17:38:04.709150,851.021617
TestInstance,2022-Mar-04 17:39:15.498968,821.211617
TestInstance,2022-Mar-04 17:40:25.071013,657.256617
TestInstance,2022-Mar-04 17:41:31.192930,90.866617
TestInstance,2022-Mar-04 17:42:42.741709,195.201617
TestInstance,2022-Mar-04 17:43:52.842267,-445.713383
TestInstance,2022-Mar-04 17:45:00.163921,-788.528383
TestInstance,2022-Mar-04 17:46:09.178245,-848.148383
TestInstance,2022-Mar-04 17:47:14.498848,-1101.533383
TestInstance,2022-Mar-04 17:48:21.676667,-371.188383
TestInstance,2022-Mar-04 17:49:38.321091,-356.283383
TestInstance,2022-Mar-04 17:50:43.918973,-102.898383
TestInstance,2022-Mar-04 17:51:47.716232,-386.093383
TestInstance,2022-Mar-04 17:52:59.937102,180.296617
TestInstance,2022-Mar-04 17:54:04.891836,1253.456617
TestInstance,2022-Mar-04 17:55:05.561562,806.306617
TestInstance,2022-Mar-04 17:56:09.488019,1626.081617
TestInstance,2022-Mar-04 17:57:11.359511,1685.701617
TestInstance,2022-Mar-04 17:58:15.705731,2237.186617
TestInstance,2022-Mar-04 17:59:20.656800,1909.276617
TestInstance,2022-Mar-04 18:00:25.466387,3101.676617
TestInstance,2022-Mar-04 18:01:31.358437,2863.196617
TestInstance,2022-Mar-04 18:02:32.874685,3638.256617
TestInstance,2022-Mar-04 18:03:36.398235,3429.586617
TestInstance,2022-Mar-04 18:04:40.190466,3429.586617
TestInstance,2022-Mar-04 18:05:50.603279,3757.496617
TestInstance,2022-Mar-04 18:06:55.688176,3757.496617
TestInstance,2022-Mar-04 18:07:59.489244,4174.836617
TestInstance,2022-Mar-04 18:09:03.565222,4070.501617
TestInstance,2022-Mar-04 18:10:15.877416,4294.076617
TestInstance,2022-Mar-04 18:11:19.575938,4294.076617
TestInstance,2022-Mar-04 18:12:30.943419,3444.491617
TestInstance,2022-Mar-04 18:13:37.315194,3504.111617
TestInstance,2022-Mar-04 18:14:39.448993,3355.061617
TestInstance,2022-Mar-04 18:15:46.037239,3042.056617
TestInstance,2022-Mar-04 18:16:48.327607,3161.296617
TestInstance,2022-Mar-04 18:18:00.793826,1521.746617
TestInstance,2022-Mar-04 18:19:10.065056,1477.031617
TestInstance,2022-Mar-04 18:20:15.889302,1998.706617
TestInstance,2022-Mar-04 18:21:26.847046,2505.476617
TestInstance,2022-Mar-04 18:22:33.268617,2505.476617
TestInstance,2022-Mar-04 18:23:43.017063,2177.566617
TestInstance,2022-Mar-04 18:24:50.656567,1342.886617
TestInstance,2022-Mar-04 18:25:58.554669,1521.746617
TestInstance,2022-Mar-04 18:27:06.281221,1760.226617
TestInstance,2022-Mar-04 18:28:14.954784,1477.031617
TestInstance,2022-Mar-04 18:29:25.711625,1327.981617
TestInstance,2022-Mar-04 18:30:31.578562,1298.171617
TestInstance,2022-Mar-04 18:31:42.993054,1849.656617
TestInstance,2022-Mar-04 18:32:48.324019,1611.176617
TestInstance,2022-Mar-04 18:33:52.247667,1700.606617
TestInstance,2022-Mar-04 18:34:59.015859,2058.326617
TestInstance,2022-Mar-04 18:36:04.870105,2073.231617
TestInstance,2022-Mar-04 18:37:15.108008,1432.316617
TestInstance,2022-Mar-04 18:38:20.261178,1790.036617
TestInstance,2022-Mar-04 18:39:25.254309,2475.666617
TestInstance,2022-Mar-04 18:40:26.637712,2743.956617
TestInstance,2022-Mar-04 18:41:34.853968,1223.646617
TestInstance,2022-Mar-04 18:42:44.300558,1223.646617
TestInstance,2022-Mar-04 18:43:46.592009,-87.993383
TestInstance,2022-Mar-04 18:44:53.389676,31.246617
TestInstance,2022-Mar-04 18:45:57.785679,-564.953383
TestInstance,2022-Mar-04 18:47:05.737159,-773.623383
TestInstance,2022-Mar-04 18:48:12.886102,-952.483383
TestInstance,2022-Mar-04 18:49:22.491415,-445.713383
TestInstance,2022-Mar-04 18:50:33.188957,-445.713383
TestInstance,2022-Mar-04 18:51:39.285797,-341.378383
TestInstance,2022-Mar-04 18:52:53.834017,314.441617
TestInstance,2022-Mar-04 18:54:09.390405,225.011617
TestInstance,2022-Mar-04 18:55:22.252674,225.011617
TestInstance,2022-Mar-04 18:56:27.472446,180.296617
TestInstance,2022-Mar-04 18:57:30.979600,-594.763383
TestInstance,2022-Mar-04 18:58:48.165894,-1071.723383
TestInstance,2022-Mar-04 18:59:58.041161,-1459.253383
TestInstance,2022-Mar-04 19:01:08.691267,-1369.823383
TestInstance,2022-Mar-04 19:02:09.826405,-2234.313383
TestInstance,2022-Mar-04 19:03:15.486317,-2800.703383
TestInstance,2022-Mar-04 19:04:36.793371,-2800.703383
TestInstance,2022-Mar-04 19:05:51.739059,-1995.833383
TestInstance,2022-Mar-04 19:06:59.306467,-2398.268383
TestInstance,2022-Mar-04 19:08:12.161836,-2562.223383
TestInstance,2022-Mar-04 19:09:20.067170,-2442.983383
TestInstance,2022-Mar-04 19:10:26.112165,-2830.513383
TestInstance,2022-Mar-04 19:11:30.390752,-3456.523383
TestInstance,2022-Mar-04 19:12:34.107115,-3456.523383
TestInstance,2022-Mar-04 19:13:38.314611,-2800.703383
TestInstance,2022-Mar-04 19:14:45.975576,-2800.703383
TestInstance,2022-Mar-04 19:15:54.047672,-2800.703383
TestInstance,2022-Mar-04 19:16:59.436274,-3188.233383
TestInstance,2022-Mar-04 19:18:03.118283,-3516.143383
TestInstance,2022-Mar-04 19:19:06.717233,-2681.463383
TestInstance,2022-Mar-04 19:20:16.778883,-2413.173383
TestInstance,2022-Mar-04 19:21:21.831939,-2472.793383
TestInstance,2022-Mar-04 19:22:27.433982,-1161.153383
TestInstance,2022-Mar-04 19:23:36.658170,-1071.723383
TestInstance,2022-Mar-04 19:24:44.354584,31.246617
TestInstance,2022-Mar-04 19:25:49.230253,31.246617
TestInstance,2022-Mar-04 19:26:59.918095,776.496617
TestInstance,2022-Mar-04 19:28:12.756030,-386.093383
TestInstance,2022-Mar-04 19:29:18.635898,-386.093383
TestInstance,2022-Mar-04 19:30:21.509670,-579.858383
TestInstance,2022-Mar-04 19:31:27.214646,-147.613383
TestInstance,2022-Mar-04 19:32:33.505369,31.246617
TestInstance,2022-Mar-04 19:33:42.130024,31.246617
TestInstance,2022-Mar-04 19:34:46.466253,-251.948383
TestInstance,2022-Mar-04 19:35:51.844797,-475.523383
TestInstance,2022-Mar-04 19:36:59.380182,-475.523383
TestInstance,2022-Mar-04 19:38:06.519834,-1325.108383
TestInstance,2022-Mar-04 19:39:13.320637,-1325.108383
TestInstance,2022-Mar-04 19:40:18.598979,-952.483383
TestInstance,2022-Mar-04 19:41:29.345399,-952.483383
TestInstance,2022-Mar-04 19:42:42.087735,-1503.968383
TestInstance,2022-Mar-04 19:43:48.885751,-2592.033383
TestInstance,2022-Mar-04 19:45:00.357609,-2770.893383
TestInstance,2022-Mar-04 19:46:04.789483,-2770.893383
TestInstance,2022-Mar-04 19:47:12.627533,-2830.513383
TestInstance,2022-Mar-04 19:48:16.848250,-2830.513383
TestInstance,2022-Mar-04 19:49:19.706184,-2830.513383
TestInstance,2022-Mar-04 19:50:24.877893,-3128.613383
TestInstance,2022-Mar-04 19:51:33.458635,-2442.983383
TestInstance,2022-Mar-04 19:52:40.540840,-1966.023383
TestInstance,2022-Mar-04 19:53:46.252731,-1966.023383
TestInstance,2022-Mar-04 19:54:49.082256,-2592.033383
TestInstance,2022-Mar-04 19:55:53.010383,-2353.553383
TestInstance,2022-Mar-04 19:56:58.203110,-2353.553383
TestInstance,2022-Mar-04 19:58:07.924624,-2174.693383
TestInstance,2022-Mar-04 19:59:10.544761,-3963.293383
TestInstance,2022-Mar-04 20:00:15.841267,-3993.103383
TestInstance,2022-Mar-04 20:01:21.042618,-3993.103383
TestInstance,2022-Mar-04 20:02:24.360808,-3605.573383
TestInstance,2022-Mar-04 20:03:32.316264,-1966.023383
TestInstance,2022-Mar-04 20:04:36.478471,-1966.023383
TestInstance,2022-Mar-04 20:05:41.772391,-1906.403383
TestInstance,2022-Mar-04 20:06:49.042400,-1399.633383
TestInstance,2022-Mar-04 20:08:03.064314,-1966.023383
TestInstance,2022-Mar-04 20:09:14.583810,-2144.883383
TestInstance,2022-Mar-04 20:10:19.033049,-2144.883383
TestInstance,2022-Mar-04 20:11:21.948506,-2144.883383
TestInstance,2022-Mar-04 20:12:26.219953,-1936.213383
TestInstance,2022-Mar-04 20:13:34.494468,-2174.693383
TestInstance,2022-Mar-04 20:14:41.168474,-2025.643383
TestInstance,2022-Mar-04 20:15:56.930031,-2472.793383
TestInstance,2022-Mar-04 20:17:02.887305,-1638.113383
TestInstance,2022-Mar-04 20:18:04.241965,-1638.113383
TestInstance,2022-Mar-04 20:19:09.948276,-1638.113383
TestInstance,2022-Mar-04 20:20:18.163934,-2383.363383
TestInstance,2022-Mar-04 20:21:25.465956,-3098.803383
TestInstance,2022-Mar-04 20:22:40.287719,-2472.793383
TestInstance,2022-Mar-04 20:23:44.704932,-2532.413383
TestInstance,2022-Mar-04 20:24:51.165337,-1757.353383
TestInstance,2022-Mar-04 20:26:02.903980,-1563.588383
TestInstance,2022-Mar-04 20:27:04.347595,-1518.873383
TestInstance,2022-Mar-04 20:28:08.034492,-833.243383
TestInstance,2022-Mar-04 20:29:13.544246,-445.713383
TestInstance,2022-Mar-04 20:30:16.810757,-1056.818383
TestInstance,2022-Mar-04 20:31:18.790352,-1056.818383
TestInstance,2022-Mar-04 20:32:21.446861,-1578.493383
TestInstance,2022-Mar-04 20:33:32.355479,-1429.443383
TestInstance,2022-Mar-04 20:34:37.223761,-1340.013383
TestInstance,2022-Mar-04 20:35:41.330031,-714.003383
TestInstance,2022-Mar-04 20:36:48.243578,-1414.538383
TestInstance,2022-Mar-04 20:37:50.593701,-2383.363383
TestInstance,2022-Mar-04 20:38:55.489765,-2741.083383
TestInstance,2022-Mar-04 20:40:05.794513,-2025.643383
TestInstance,2022-Mar-04 20:41:09.202899,-2025.643383
TestInstance,2022-Mar-04 20:42:12.047632,-1101.533383
TestInstance,2022-Mar-04 20:43:19.200662,-1101.533383
TestInstance,2022-Mar-04 20:44:23.038900,-1101.533383
TestInstance,2022-Mar-04 20:45:26.611921,-1101.533383
TestInstance,2022-Mar-04 20:46:29.592464,-788.528383
TestInstance,2022-Mar-04 20:47:30.629734,-833.243383
TestInstance,2022-Mar-04 20:48:35.469107,-833.243383
TestInstance,2022-Mar-04 20:49:39.959075,-1787.163383
TestInstance,2022-Mar-04 20:50:43.066737,-1101.533383
TestInstance,2022-Mar-04 20:51:45.943507,-1101.533383
TestInstance,2022-Mar-04 20:52:48.284529,-237.043383
TestInstance,2022-Mar-04 20:53:53.467678,552.921617
TestInstance,2022-Mar-04 20:54:54.465678,1849.656617
TestInstance,2022-Mar-04 20:55:55.543887,2550.191617
TestInstance,2022-Mar-04 20:56:56.163243,2535.286617
TestInstance,2022-Mar-04 20:57:57.759053,2758.861617
TestInstance,2022-Mar-04 20:59:00.010561,3235.821617
TestInstance,2022-Mar-04 21:00:10.273669,3638.256617
TestInstance,2022-Mar-04 21:49:57.546280,3638.256617
TestInstance,2022-Mar-05 05:00:00,3638.256617
TestInstance,2022-Mar-07 05:00:00,3638.256617
TestInstance,2022-Mar-07 13:00:01.093989,3638.256617
TestInstance,2022-Mar-07 13:01:22.727717,3638.256617
TestInstance,2022-Mar-07 13:02:50.158076,3638.256617
TestInstance,2022-Mar-07 13:04:31.824325,3638.256617
TestInstance,2022-Mar-07 13:06:18.654236,3638.256617
TestInstance,2022-Mar-07 13:08:05.703704,3638.256617
TestInstance,2022-Mar-07 13:13:13.876593,3638.256617
TestInstance,2022-Mar-07 13:16:31.210960,3638.256617
TestInstance,2022-Mar-07 13:17:48.659991,3638.256617
TestInstance,2022-Mar-07 13:19:07.338920,3638.256617
TestInstance,2022-Mar-07 13:21:23.918394,3638.256617
TestInstance,2022-Mar-07 13:23:53.146030,3638.256617
TestInstance,2022-Mar-07 13:26:43.580314,3638.256617
TestInstance,2022-Mar-07 13:27:49.655732,3638.256617
TestInstance,2022-Mar-07 13:31:12.296079,3638.256617
TestInstance,2022-Mar-07 13:32:27.464907,3638.256617
TestInstance,2022-Mar-07 13:35:39.264032,3638.256617
TestInstance,2022-Mar-07 13:36:47.230323,3638.256617
TestInstance,2022-Mar-07 13:37:48.714872,3638.256617
TestInstance,2022-Mar-07 13:38:53.086536,3638.256617
TestInstance,2022-Mar-07 13:40:15.407361,3638.256617
TestInstance,2022-Mar-07 13:42:06.190488,3638.256617
TestInstance,2022-Mar-07 13:44:28.021758,3638.256617
TestInstance,2022-Mar-07 13:45:46.653491,3638.256617
TestInstance,2022-Mar-07 13:47:06.704736,3638.256617
TestInstance,2022-Mar-07 13:49:31.919813,3638.256617
TestInstance,2022-Mar-07 13:50:51.405164,3638.256617
TestInstance,2022-Mar-07 13:51:56.379638,3638.256617
TestInstance,2022-Mar-07 13:53:05.545765,3638.256617
TestInstance,2022-Mar-07 13:55:23.496466,3638.256617
TestInstance,2022-Mar-07 13:58:20.586182,3638.256617
TestInstance,2022-Mar-07 14:00:33.447412,3638.256617
TestInstance,2022-Mar-07 14:01:48.547654,3638.256617
TestInstance,2022-Mar-07 14:02:59.226724,3638.256617
TestInstance,2022-Mar-07 14:04:32.630729,3638.256617
TestInstance,2022-Mar-07 14:06:03.827846,3638.256617
TestInstance,2022-Mar-07 14:07:21.383998,3638.256617
TestInstance,2022-Mar-07 14:08:23.395758,3638.256617
TestInstance,2022-Mar-07 14:09:32.964478,3638.256617
TestInstance,2022-Mar-07 14:10:43.420890,3638.256617
TestInstance,2022-Mar-07 14:12:00.197376,3638.256617
TestInstance,2022-Mar-07 14:14:21.117483,3638.256617
TestInstance,2022-Mar-07 14:15:44.444282,3638.256617
TestInstance,2022-Mar-07 14:17:01.761147,3638.256617
TestInstance,2022-Mar-07 14:19:00.892349,3638.256617
TestInstance,2022-Mar-07 14:20:11.252263,3638.256617
TestInstance,2022-Mar-07 14:21:48.977754,3638.256617
TestInstance,2022-Mar-07 14:22:58.902832,3638.256617
TestInstance,2022-Mar-07 14:24:26.383915,3638.256617
TestInstance,2022-Mar-07 14:26:10.917112,3638.256617
TestInstance,2022-Mar-07 14:27:17.917724,3638.256617
TestInstance,2022-Mar-07 14:29:12.927332,3638.256617
TestInstance,2022-Mar-07 14:30:15.628492,3638.256617
TestInstance,2022-Mar-07 14:31:17.108956,-564.953383
TestInstance,2022-Mar-07 14:32:19.643044,-773.623383
TestInstance,2022-Mar-07 14:33:21.052058,-1012.103383
TestInstance,2022-Mar-07 14:34:24.039158,-2353.553383
TestInstance,2022-Mar-07 14:35:26.262508,-2353.553383
TestInstance,2022-Mar-07 14:36:30.027128,-2353.553383
TestInstance,2022-Mar-07 14:37:31.406127,-2353.553383
TestInstance,2022-Mar-07 14:38:33.089743,-4261.393383
TestInstance,2022-Mar-07 14:39:35.270336,-5125.883383
TestInstance,2022-Mar-07 14:40:37.570158,-4947.023383
TestInstance,2022-Mar-07 14:41:42.221876,-3814.243383
TestInstance,2022-Mar-07 14:42:43.915574,-4619.113383
TestInstance,2022-Mar-07 14:43:47.484016,-5125.883383
TestInstance,2022-Mar-07 14:44:50.263497,-6467.333383
TestInstance,2022-Mar-07 14:45:51.498749,-5513.413383
TestInstance,2022-Mar-07 14:46:56.982344,-6497.143383
TestInstance,2022-Mar-07 14:48:01.928836,-6795.243383
TestInstance,2022-Mar-07 14:49:05.752314,-7629.923383
TestInstance,2022-Mar-07 14:50:06.375792,-7331.823383
TestInstance,2022-Mar-07 14:51:09.886630,-6735.623383
TestInstance,2022-Mar-07 14:52:13.897673,-6258.663383
TestInstance,2022-Mar-07 14:53:15.160208,-6482.238383
TestInstance,2022-Mar-07 14:54:17.668134,-5632.653383
TestInstance,2022-Mar-07 14:55:21.576841,-5394.173383
TestInstance,2022-Mar-07 14:56:27.249584,-4529.683383
TestInstance,2022-Mar-07 14:57:30.751809,-4529.683383
TestInstance,2022-Mar-07 14:58:32.047909,-4529.683383
TestInstance,2022-Mar-07 14:59:35.679355,-6914.483383
TestInstance,2022-Mar-07 15:00:37.834962,-7406.348383
TestInstance,2022-Mar-07 15:01:41.632107,-8345.363383
TestInstance,2022-Mar-07 15:02:49.151418,-7615.018383
TestInstance,2022-Mar-07 15:03:50.919251,-7600.113383
TestInstance,2022-Mar-07 15:04:53.767634,-6705.813383
TestInstance,2022-Mar-07 15:05:59.371635,-7316.918383
TestInstance,2022-Mar-07 15:07:03.991944,-7316.918383
TestInstance,2022-Mar-07 15:08:08.944326,-5781.703383
TestInstance,2022-Mar-07 15:09:12.923180,-5930.753383
TestInstance,2022-Mar-07 15:10:16.137970,-6199.043383
TestInstance,2022-Mar-07 15:11:20.908824,-7093.343383
TestInstance,2022-Mar-07 15:12:25.749422,-7287.108383
TestInstance,2022-Mar-07 15:13:32.445810,-7242.393383
TestInstance,2022-Mar-07 15:14:34.028862,-7868.403383
TestInstance,2022-Mar-07 15:15:42.578338,-8255.933383
TestInstance,2022-Mar-07 15:16:49.907186,-7764.068383
TestInstance,2022-Mar-07 15:17:51.422424,-7600.113383
TestInstance,2022-Mar-07 15:18:53.325625,-8017.453383
TestInstance,2022-Mar-07 15:19:56.794886,-8524.223383
TestInstance,2022-Mar-07 15:20:59.026724,-8091.978383
TestInstance,2022-Mar-07 15:22:01.511067,-7391.443383
TestInstance,2022-Mar-07 15:23:05.176530,-7302.013383
TestInstance,2022-Mar-07 15:24:10.513628,-7957.833383
TestInstance,2022-Mar-07 15:25:13.795373,-9209.853383
TestInstance,2022-Mar-07 15:26:19.492720,-9403.618383
TestInstance,2022-Mar-07 15:27:20.669139,-9358.903383
TestInstance,2022-Mar-07 15:28:23.322224,-9507.953383
TestInstance,2022-Mar-07 15:29:27.855128,-9716.623383
TestInstance,2022-Mar-07 15:30:32.990810,-9135.328383
TestInstance,2022-Mar-07 15:31:40.968529,-8941.563383
TestInstance,2022-Mar-07 15:32:46.211376,-9284.378383
TestInstance,2022-Mar-07 15:33:52.055092,-8494.413383
TestInstance,2022-Mar-07 15:35:00.698895,-9478.143383
TestInstance,2022-Mar-07 15:36:02.295123,-8375.173383
TestInstance,2022-Mar-07 15:37:18.092457,-8852.133383
TestInstance,2022-Mar-07 15:38:23.536988,-8524.223383
TestInstance,2022-Mar-07 15:39:27.990274,-8524.223383
TestInstance,2022-Mar-07 15:40:40.987958,-8941.563383
TestInstance,2022-Mar-07 15:41:44.604066,-8449.698383
TestInstance,2022-Mar-07 15:42:59.795950,-9701.718383
TestInstance,2022-Mar-07 15:44:04.997950,-8911.753383
TestInstance,2022-Mar-07 15:45:05.895791,-8345.363383
TestInstance,2022-Mar-07 15:46:10.600221,-7928.023383
TestInstance,2022-Mar-07 15:47:16.516414,-8867.038383
TestInstance,2022-Mar-07 15:48:21.278842,-8911.753383
TestInstance,2022-Mar-07 15:49:34.637958,-8673.273383
TestInstance,2022-Mar-07 15:50:36.936905,-9299.283383
TestInstance,2022-Mar-07 15:51:43.644336,-9418.523383
TestInstance,2022-Mar-07 15:52:45.756783,-8583.843383
TestInstance,2022-Mar-07 15:53:50.169164,-9984.913383
TestInstance,2022-Mar-07 15:54:53.525883,-10591.942998
TestInstance,2022-Mar-07 15:55:56.914759,-10591.942998
TestInstance,2022-Mar-07 15:56:59.820049,-10591.942998
TestInstance,2022-Mar-07 15:58:06.514395,-10591.942998
TestInstance,2022-Mar-07 15:59:10.424731,-10591.942998
TestInstance,2022-Mar-07 16:00:15.538354,-10591.942998
TestInstance,2022-Mar-07 16:01:21.256482,-10591.942998
TestInstance,2022-Mar-07 16:02:24.596798,-10591.942998
TestInstance,2022-Mar-07 16:03:29.637730,-10591.942998
TestInstance,2022-Mar-07 16:04:31.726896,-10591.942998
TestInstance,2022-Mar-07 16:05:36.760656,-10591.942998
TestInstance,2022-Mar-07 16:06:39.080026,-10591.942998
TestInstance,2022-Mar-07 16:07:46.948356,-10591.942998
TestInstance,2022-Mar-07 16:08:49.984189,-10591.942998
TestInstance,2022-Mar-07 16:09:52.653874,-10591.942998
TestInstance,2022-Mar-07 16:10:56.124108,-10591.942998
TestInstance,2022-Mar-07 16:12:03.851977,-10591.942998
TestInstance,2022-Mar-07 16:13:07.124452,-10591.942998
TestInstance,2022-Mar-07 16:14:09.074944,-10591.942998
TestInstance,2022-Mar-07 16:15:18.550595,-10591.942998
TestInstance,2022-Mar-07 16:16:19.983793,-10591.942998
TestInstance,2022-Mar-07 16:17:28.410402,-10591.942998
TestInstance,2022-Mar-07 16:18:30.982204,-10591.942998
TestInstance,2022-Mar-07 16:19:34.317747,-10591.942998
TestInstance,2022-Mar-07 16:20:38.530780,-10591.942998
TestInstance,2022-Mar-07 16:21:39.758800,-10591.942998
TestInstance,2022-Mar-07 16:22:43.469499,-10591.942998
TestInstance,2022-Mar-07 16:23:48.458398,-10591.942998
TestInstance,2022-Mar-07 16:24:53.364440,-10591.942998
TestInstance,2022-Mar-07 16:26:01.055321,-10591.942998
TestInstance,2022-Mar-07 16:27:03.049381,-10591.942998
TestInstance,2022-Mar-07 16:28:06.433972,-10591.942998
TestInstance,2022-Mar-07 16:29:09.202006,-10591.942998
TestInstance,2022-Mar-07 16:30:21.113350,-10591.942998
TestInstance,2022-Mar-07 16:31:22.879555,-10591.942998
TestInstance,2022-Mar-07 16:32:27.251096,-10591.942998
TestInstance,2022-Mar-07 16:33:28.875159,-10591.942998
TestInstance,2022-Mar-07 16:34:33.406679,-10591.942998
TestInstance,2022-Mar-07 16:35:36.900779,-10591.942998
TestInstance,2022-Mar-07 16:36:40.165268,-10591.942998
TestInstance,2022-Mar-07 16:37:44.983638,-10591.942998
TestInstance,2022-Mar-07 16:38:46.054428,-10591.942998
TestInstance,2022-Mar-07 16:39:53.555555,-10591.942998
TestInstance,2022-Mar-07 16:40:55.291303,-10591.942998
TestInstance,2022-Mar-07 16:41:59.354712,-10591.942998
TestInstance,2022-Mar-07 16:43:03.048999,-10591.942998
TestInstance,2022-Mar-07 16:44:15.362354,-10591.942998
TestInstance,2022-Mar-07 16:45:21.117349,-10591.942998
TestInstance,2022-Mar-07 16:46:23.678234,-10591.942998
TestInstance,2022-Mar-07 16:47:25.918297,-10591.942998
TestInstance,2022-Mar-07 16:48:37.108195,-10591.942998
TestInstance,2022-Mar-07 16:49:46.314112,-10591.942998
TestInstance,2022-Mar-07 16:50:52.746818,-10591.942998
TestInstance,2022-Mar-07 16:51:59.048283,-10591.942998
TestInstance,2022-Mar-07 16:53:04.355988,-10591.942998
TestInstance,2022-Mar-07 16:54:08.528894,-10591.942998
TestInstance,2022-Mar-07 16:55:16.408623,-10591.942998
TestInstance,2022-Mar-07 16:56:18.099750,-10591.942998
TestInstance,2022-Mar-07 16:57:26.513018,-10591.942998
TestInstance,2022-Mar-07 16:58:40.157327,-10591.942998
TestInstance,2022-Mar-07 16:59:44.933676,-10591.942998
TestInstance,2022-Mar-07 17:00:59.012568,-10591.942998
TestInstance,2022-Mar-07 17:02:09.320781,-10591.942998
TestInstance,2022-Mar-07 17:03:14.577339,-10591.942998
TestInstance,2022-Mar-07 17:04:16.351601,-10591.942998
TestInstance,2022-Mar-07 17:05:21.497117,-10591.942998
TestInstance,2022-Mar-07 17:06:27.724865,-10591.942998
TestInstance,2022-Mar-07 17:07:39.546219,-10591.942998
TestInstance,2022-Mar-07 17:08:43.527473,-10591.942998
TestInstance,2022-Mar-07 17:09:50.990938,-10591.942998
TestInstance,2022-Mar-07 17:10:53.417594,-10591.942998
TestInstance,2022-Mar-07 17:12:01.450480,-10591.942998
TestInstance,2022-Mar-07 17:13:15.885062,-10591.942998
